lead_code,sent_at,status,response_message,read_at
LDSMFG_139831,2025-01-20,READ,Wrong number,2025-01-20 01:00:00
LDSMFG_165897,2025-01-21,READ,,2025-01-21 15:00:00
LDSMFG_198131,2025-01-16,READ,,2025-01-16 23:00:00
LDSMFG_170201,2025-01-06,READ,Pay link?,2025-01-06 09:00:00
LDSMFG_162626,2025-01-10,DELIVERED,,
LDSMFG_186221,2025-01-17,READ,,2025-01-17 11:00:00
LDSMFG_134313,2025-01-11,DELIVERED,,
LDSMFG_158857,2025-01-19,READ,,2025-01-19 01:00:00
LDSMFG_157066,2025-01-02,FAILED,,
LDSMFG_178950,2025-01-07,DELIVERED,,
LDSMFG_141505,2025-01-22,READ,,2025-01-22 19:00:00
LDSMFG_165318,2025-01-07,READ,,2025-01-07 13:00:00
LDSMFG_151078,2025-01-27,DELIVERED,,
LDSMFG_162301,2025-01-16,DELIVERED,,
LDSMFG_107020,2025-01-03,READ,,2025-01-03 10:00:00
LDSMFG_122554,2025-01-22,READ,Pay link?,2025-01-22 17:00:00
LDSMFG_110815,2025-01-22,READ,Wrong number,2025-01-22 09:00:00
LDSMFG_176592,2025-01-09,FAILED,,
LDSMFG_130727,2025-01-06,DELIVERED,,
LDSMFG_106651,2025-01-28,DELIVERED,,
LDSMFG_198176,2025-01-27,READ,,2025-01-27 20:00:00
LDSMFG_127895,2025-01-07,DELIVERED,,
LDSMFG_116169,2025-01-06,READ,Wrong number,2025-01-06 10:00:00
LDSMFG_157822,2025-01-28,DELIVERED,,
LDSMFG_198883,2025-01-26,READ,,2025-01-26 11:00:00
LDSMFG_124222,2025-01-18,DELIVERED,,
LDSMFG_105730,2025-01-05,DELIVERED,,
LDSMFG_113900,2025-01-23,DELIVERED,,
LDSMFG_135153,2025-01-26,READ,,2025-01-26 02:00:00
LDSMFG_116209,2025-01-26,DELIVERED,Pay link?,
LDSMFG_191717,2025-01-07,DELIVERED,,
LDSMFG_185328,2025-01-01,READ,,2025-01-01 16:00:00
LDSMFG_183879,2025-01-25,DELIVERED,,
LDSMFG_119174,2025-01-01,FAILED,Pay link?,
LDSMFG_147884,2025-01-07,DELIVERED,,
LDSMFG_109769,2025-01-06,READ,,2025-01-06 17:00:00
LDSMFG_136040,2025-01-24,DELIVERED,,
LDSMFG_139427,2025-01-15,READ,,2025-01-15 19:00:00
LDSMFG_162549,2025-01-27,READ,,2025-01-27 08:00:00
LDSMFG_152371,2025-01-07,READ,,2025-01-07 06:00:00
LDSMFG_116592,2025-01-07,READ,,2025-01-07 09:00:00
LDSMFG_187600,2025-01-20,DELIVERED,,
LDSMFG_136647,2025-01-11,FAILED,,
LDSMFG_150694,2025-01-19,DELIVERED,,
LDSMFG_180544,2025-01-19,DELIVERED,,
LDSMFG_177215,2025-01-09,DELIVERED,,
LDSMFG_169953,2025-01-02,READ,,2025-01-02 12:00:00
LDSMFG_163290,2025-01-19,READ,,2025-01-19 15:00:00
LDSMFG_124340,2025-01-29,FAILED,,
LDSMFG_167875,2025-01-30,DELIVERED,,
LDSMFG_122205,2025-01-07,FAILED,,
LDSMFG_129046,2025-01-10,FAILED,,
LDSMFG_138713,2025-01-01,READ,,2025-01-01 16:00:00
LDSMFG_119479,2025-01-10,DELIVERED,,
LDSMFG_124172,2025-01-13,READ,,2025-01-13 13:00:00
LDSMFG_163076,2025-01-01,READ,,2025-01-01 08:00:00
LDSMFG_196779,2025-01-16,DELIVERED,,
LDSMFG_174029,2025-01-13,FAILED,Wrong number,
LDSMFG_136994,2025-01-02,DELIVERED,,
LDSMFG_115783,2025-01-02,READ,Pay link?,2025-01-02 03:00:00
LDSMFG_169557,2025-01-01,DELIVERED,,
LDSMFG_171539,2025-01-24,READ,,2025-01-24 23:00:00
LDSMFG_106237,2025-01-12,READ,Pay link?,2025-01-12 14:00:00
LDSMFG_150657,2025-01-08,DELIVERED,Wrong number,
LDSMFG_129702,2025-01-08,DELIVERED,,
LDSMFG_115362,2025-01-20,DELIVERED,,
LDSMFG_192835,2025-01-23,READ,,2025-01-23 15:00:00
LDSMFG_124717,2025-01-09,DELIVERED,Pay link?,
LDSMFG_176733,2025-01-26,READ,,2025-01-26 08:00:00
LDSMFG_185392,2025-01-18,DELIVERED,Wrong number,
LDSMFG_199490,2025-01-13,DELIVERED,,
LDSMFG_121130,2025-01-13,READ,,2025-01-13 06:00:00
LDSMFG_170503,2025-01-21,FAILED,,
LDSMFG_162198,2025-01-11,READ,,2025-01-11 15:00:00
LDSMFG_130197,2025-01-27,DELIVERED,,
LDSMFG_135061,2025-01-21,READ,,2025-01-21 22:00:00
LDSMFG_100222,2025-01-13,FAILED,Pay link?,
LDSMFG_189731,2025-01-17,DELIVERED,,
LDSMFG_140998,2025-01-21,READ,,2025-01-21 23:00:00
LDSMFG_164665,2025-01-30,DELIVERED,,
LDSMFG_130860,2025-01-03,DELIVERED,,
LDSMFG_140307,2025-01-09,READ,,2025-01-09 16:00:00
LDSMFG_171791,2025-01-29,DELIVERED,,
LDSMFG_189126,2025-01-26,READ,Pay link?,2025-01-26 07:00:00
LDSMFG_105738,2025-01-15,READ,Pay link?,2025-01-15 17:00:00
LDSMFG_162301,2025-01-11,FAILED,Pay link?,
LDSMFG_122635,2025-01-16,DELIVERED,,
LDSMFG_131023,2025-01-19,READ,,2025-01-19 18:00:00
LDSMFG_190705,2025-01-20,DELIVERED,,
LDSMFG_110379,2025-01-19,READ,,2025-01-19 11:00:00
LDSMFG_163759,2025-01-21,DELIVERED,,
LDSMFG_171904,2025-01-30,DELIVERED,,
LDSMFG_184358,2025-01-08,DELIVERED,,
LDSMFG_184002,2025-01-03,READ,Pay link?,2025-01-03 15:00:00
LDSMFG_149114,2025-01-02,READ,,2025-01-02 08:00:00
LDSMFG_132220,2025-01-26,DELIVERED,,
LDSMFG_127750,2025-01-26,READ,,2025-01-26 01:00:00
LDSMFG_100896,2025-01-17,READ,,2025-01-17 03:00:00
LDSMFG_199052,2025-01-27,READ,,2025-01-27 13:00:00
LDSMFG_184408,2025-01-18,READ,,2025-01-18 18:00:00
LDSMFG_124222,2025-01-29,READ,,2025-01-29 15:00:00
LDSMFG_138916,2025-01-20,DELIVERED,,
LDSMFG_113696,2025-01-08,DELIVERED,,
LDSMFG_193652,2025-01-28,DELIVERED,Wrong number,
LDSMFG_172693,2025-01-04,READ,,2025-01-04 21:00:00
LDSMFG_173442,2025-01-12,READ,,2025-01-12 14:00:00
LDSMFG_192290,2025-01-05,READ,Pay link?,2025-01-05 02:00:00
LDSMFG_184545,2025-01-14,READ,,2025-01-14 15:00:00
LDSMFG_167135,2025-01-22,DELIVERED,,
LDSMFG_146577,2025-01-06,DELIVERED,,
LDSMFG_153081,2025-01-25,READ,,2025-01-25 14:00:00
LDSMFG_123665,2025-01-27,FAILED,,
LDSMFG_114475,2025-01-18,FAILED,,
LDSMFG_170972,2025-01-16,READ,,2025-01-16 02:00:00
LDSMFG_191895,2025-01-09,DELIVERED,,
LDSMFG_130811,2025-01-07,DELIVERED,,
LDSMFG_180736,2025-01-24,FAILED,,
LDSMFG_166561,2025-01-07,DELIVERED,,
LDSMFG_179554,2025-01-13,DELIVERED,,
LDSMFG_153367,2025-01-10,READ,,2025-01-10 16:00:00
LDSMFG_193639,2025-01-21,FAILED,,
LDSMFG_101163,2025-01-02,DELIVERED,Pay link?,
LDSMFG_101023,2025-01-12,FAILED,,
LDSMFG_192631,2025-01-05,DELIVERED,,
LDSMFG_135668,2025-01-10,READ,,2025-01-10 04:00:00
LDSMFG_107008,2025-01-10,DELIVERED,,
LDSMFG_178154,2025-01-04,READ,,2025-01-04 03:00:00
LDSMFG_161953,2025-01-23,DELIVERED,,
LDSMFG_158739,2025-01-23,READ,,2025-01-23 22:00:00
LDSMFG_113101,2025-01-22,DELIVERED,,
LDSMFG_104739,2025-01-07,DELIVERED,,
LDSMFG_134687,2025-01-06,READ,,2025-01-06 20:00:00
LDSMFG_142326,2025-01-05,FAILED,,
LDSMFG_130074,2025-01-23,DELIVERED,,
LDSMFG_196034,2025-01-04,DELIVERED,,
LDSMFG_147905,2025-01-10,READ,,2025-01-10 14:00:00
LDSMFG_139578,2025-01-22,DELIVERED,,
LDSMFG_114552,2025-01-24,DELIVERED,,
LDSMFG_193764,2025-01-02,READ,,2025-01-02 15:00:00
LDSMFG_149773,2025-01-28,READ,,2025-01-28 03:00:00
LDSMFG_183326,2025-01-08,READ,,2025-01-08 22:00:00
LDSMFG_137732,2025-01-19,READ,,2025-01-19 19:00:00
LDSMFG_102513,2025-01-06,DELIVERED,,
LDSMFG_151801,2025-01-27,READ,Pay link?,2025-01-27 12:00:00
LDSMFG_121248,2025-01-17,DELIVERED,,
LDSMFG_171991,2025-01-08,READ,Wrong number,2025-01-08 03:00:00
LDSMFG_174756,2025-01-01,READ,,2025-01-01 15:00:00
LDSMFG_120565,2025-01-04,DELIVERED,,
LDSMFG_104683,2025-01-08,READ,,2025-01-08 21:00:00
LDSMFG_109681,2025-01-20,READ,,2025-01-20 02:00:00
LDSMFG_199965,2025-01-28,READ,,2025-01-28 17:00:00
LDSMFG_194301,2025-01-16,READ,,2025-01-16 20:00:00
LDSMFG_149071,2025-01-01,DELIVERED,,
LDSMFG_125482,2025-01-05,READ,Wrong number,2025-01-05 14:00:00
LDSMFG_195672,2025-01-25,READ,,2025-01-25 21:00:00
LDSMFG_161290,2025-01-09,DELIVERED,,
LDSMFG_129588,2025-01-25,DELIVERED,,
LDSMFG_169563,2025-01-21,READ,,2025-01-21 20:00:00
LDSMFG_183408,2025-01-17,READ,,2025-01-17 12:00:00
LDSMFG_101493,2025-01-30,READ,,2025-01-30 21:00:00
LDSMFG_166693,2025-01-24,DELIVERED,,
LDSMFG_168741,2025-01-18,DELIVERED,,
LDSMFG_155507,2025-01-23,READ,,2025-01-23 04:00:00
LDSMFG_172404,2025-01-13,DELIVERED,,
LDSMFG_116276,2025-01-05,DELIVERED,,
LDSMFG_187239,2025-01-28,READ,,2025-01-28 22:00:00
LDSMFG_184914,2025-01-01,READ,,2025-01-01 22:00:00
LDSMFG_123126,2025-01-10,DELIVERED,,
LDSMFG_145297,2025-01-17,FAILED,,
LDSMFG_154117,2025-01-13,DELIVERED,,
LDSMFG_166766,2025-01-11,READ,Pay link?,2025-01-11 05:00:00
LDSMFG_191262,2025-01-07,DELIVERED,,
LDSMFG_103505,2025-01-21,DELIVERED,,
LDSMFG_156828,2025-01-17,READ,,2025-01-17 15:00:00
LDSMFG_132154,2025-01-14,READ,,2025-01-14 18:00:00
LDSMFG_163322,2025-01-21,READ,,2025-01-21 23:00:00
LDSMFG_115007,2025-01-02,DELIVERED,,
LDSMFG_124420,2025-01-21,DELIVERED,Pay link?,
LDSMFG_142810,2025-01-06,READ,,2025-01-06 10:00:00
LDSMFG_112390,2025-01-06,READ,,2025-01-06 03:00:00
LDSMFG_143301,2025-01-25,READ,,2025-01-25 15:00:00
LDSMFG_181339,2025-01-11,READ,,2025-01-11 23:00:00
LDSMFG_125278,2025-01-10,READ,,2025-01-10 14:00:00
LDSMFG_101559,2025-01-01,READ,,2025-01-01 15:00:00
LDSMFG_111839,2025-01-10,READ,,2025-01-10 19:00:00
LDSMFG_144098,2025-01-22,READ,Pay link?,2025-01-22 15:00:00
LDSMFG_191205,2025-01-02,READ,,2025-01-02 01:00:00
LDSMFG_151714,2025-01-13,READ,Pay link?,2025-01-13 01:00:00
LDSMFG_144781,2025-01-16,DELIVERED,,
LDSMFG_106980,2025-01-28,READ,,2025-01-28 03:00:00
LDSMFG_127003,2025-01-07,DELIVERED,,
LDSMFG_157808,2025-01-03,FAILED,,
LDSMFG_180558,2025-01-15,READ,,2025-01-15 04:00:00
LDSMFG_171077,2025-01-07,READ,,2025-01-07 20:00:00
LDSMFG_136037,2025-01-24,FAILED,,
LDSMFG_125378,2025-01-06,READ,,2025-01-06 13:00:00
LDSMFG_154698,2025-01-26,READ,,2025-01-26 02:00:00
LDSMFG_196093,2025-01-28,DELIVERED,,
LDSMFG_199357,2025-01-13,READ,,2025-01-13 23:00:00
LDSMFG_192216,2025-01-11,DELIVERED,,
LDSMFG_126189,2025-01-11,READ,,2025-01-11 20:00:00
LDSMFG_153100,2025-01-12,READ,,2025-01-12 07:00:00
LDSMFG_101095,2025-01-17,DELIVERED,,
LDSMFG_163232,2025-01-27,READ,,2025-01-27 08:00:00
LDSMFG_103135,2025-01-13,DELIVERED,,
LDSMFG_142969,2025-01-15,DELIVERED,,
LDSMFG_113329,2025-01-11,DELIVERED,Pay link?,
LDSMFG_176999,2025-01-03,DELIVERED,,
LDSMFG_153557,2025-01-13,READ,,2025-01-13 01:00:00
LDSMFG_118259,2025-01-04,READ,,2025-01-04 02:00:00
LDSMFG_173353,2025-01-30,READ,,2025-01-30 21:00:00
LDSMFG_150970,2025-01-21,DELIVERED,Wrong number,
LDSMFG_196548,2025-01-23,DELIVERED,,
LDSMFG_174407,2025-01-24,READ,,2025-01-24 02:00:00
LDSMFG_116366,2025-01-28,READ,,2025-01-28 10:00:00
LDSMFG_190893,2025-01-17,READ,,2025-01-17 03:00:00
LDSMFG_104292,2025-01-25,DELIVERED,,
LDSMFG_120158,2025-01-18,DELIVERED,,
LDSMFG_199299,2025-01-21,FAILED,,
LDSMFG_190335,2025-01-09,READ,,2025-01-09 07:00:00
LDSMFG_192682,2025-01-09,DELIVERED,,
LDSMFG_148805,2025-01-24,DELIVERED,,
LDSMFG_126968,2025-01-02,DELIVERED,,
LDSMFG_149784,2025-01-21,READ,Wrong number,2025-01-21 10:00:00
LDSMFG_161267,2025-01-22,DELIVERED,,
LDSMFG_150185,2025-01-23,DELIVERED,,
LDSMFG_110361,2025-01-27,READ,,2025-01-27 07:00:00
LDSMFG_184573,2025-01-04,READ,,2025-01-04 11:00:00
LDSMFG_165858,2025-01-20,DELIVERED,,
LDSMFG_182795,2025-01-24,DELIVERED,,
LDSMFG_116404,2025-01-05,DELIVERED,,
LDSMFG_185305,2025-01-04,DELIVERED,Pay link?,
LDSMFG_134155,2025-01-20,FAILED,,
LDSMFG_182622,2025-01-20,DELIVERED,,
LDSMFG_112299,2025-01-24,READ,,2025-01-24 06:00:00
LDSMFG_133717,2025-01-24,READ,,2025-01-24 18:00:00
LDSMFG_145711,2025-01-09,READ,,2025-01-09 01:00:00
LDSMFG_131548,2025-01-28,DELIVERED,,
LDSMFG_151705,2025-01-10,READ,Pay link?,2025-01-10 02:00:00
LDSMFG_154292,2025-01-01,READ,,2025-01-01 11:00:00
LDSMFG_138010,2025-01-17,FAILED,,
LDSMFG_170536,2025-01-03,FAILED,,
LDSMFG_170841,2025-01-20,FAILED,,
LDSMFG_157625,2025-01-15,DELIVERED,,
LDSMFG_145725,2025-01-23,READ,Pay link?,2025-01-23 18:00:00
LDSMFG_169141,2025-01-11,DELIVERED,,
LDSMFG_110031,2025-01-13,READ,,2025-01-13 04:00:00
LDSMFG_161006,2025-01-16,DELIVERED,,
LDSMFG_130224,2025-01-21,READ,,2025-01-21 21:00:00
LDSMFG_161702,2025-01-07,FAILED,Pay link?,
LDSMFG_142806,2025-01-02,FAILED,,
LDSMFG_110441,2025-01-20,DELIVERED,,
LDSMFG_194257,2025-01-20,FAILED,,
LDSMFG_110653,2025-01-24,READ,,2025-01-24 16:00:00
LDSMFG_136739,2025-01-19,DELIVERED,,
LDSMFG_146629,2025-01-20,DELIVERED,,
LDSMFG_197121,2025-01-20,DELIVERED,,
LDSMFG_157787,2025-01-16,READ,Pay link?,2025-01-16 06:00:00
LDSMFG_170280,2025-01-10,READ,,2025-01-10 22:00:00
LDSMFG_150814,2025-01-10,READ,Pay link?,2025-01-10 03:00:00
LDSMFG_167689,2025-01-03,DELIVERED,Pay link?,
LDSMFG_112853,2025-01-14,FAILED,Pay link?,
LDSMFG_104385,2025-01-07,READ,,2025-01-07 14:00:00
LDSMFG_111720,2025-01-01,READ,,2025-01-01 05:00:00
LDSMFG_126345,2025-01-29,DELIVERED,,
LDSMFG_177707,2025-01-10,READ,,2025-01-10 02:00:00
LDSMFG_121540,2025-01-20,DELIVERED,,
LDSMFG_110737,2025-01-15,DELIVERED,,
LDSMFG_107456,2025-01-25,DELIVERED,,
LDSMFG_133893,2025-01-23,READ,,2025-01-23 20:00:00
LDSMFG_178020,2025-01-25,READ,,2025-01-25 21:00:00
LDSMFG_148349,2025-01-10,DELIVERED,,
LDSMFG_141467,2025-01-27,READ,,2025-01-27 15:00:00
LDSMFG_100019,2025-01-13,DELIVERED,,
LDSMFG_102798,2025-01-13,READ,,2025-01-13 06:00:00
LDSMFG_161019,2025-01-22,READ,,2025-01-22 23:00:00
LDSMFG_146898,2025-01-18,READ,,2025-01-18 23:00:00
LDSMFG_132976,2025-01-07,READ,,2025-01-07 18:00:00
LDSMFG_145788,2025-01-08,READ,Wrong number,2025-01-08 13:00:00
LDSMFG_122305,2025-01-26,FAILED,,
LDSMFG_195057,2025-01-29,DELIVERED,,
LDSMFG_169279,2025-01-01,DELIVERED,Wrong number,
LDSMFG_110783,2025-01-01,READ,,2025-01-01 07:00:00
LDSMFG_192051,2025-01-02,DELIVERED,,
LDSMFG_165905,2025-01-30,DELIVERED,,
LDSMFG_166315,2025-01-20,READ,,2025-01-20 07:00:00
LDSMFG_196277,2025-01-15,READ,,2025-01-15 16:00:00
LDSMFG_131379,2025-01-24,READ,,2025-01-24 16:00:00
LDSMFG_169779,2025-01-13,DELIVERED,,
LDSMFG_102688,2025-01-13,READ,,2025-01-13 08:00:00
LDSMFG_138696,2025-01-08,DELIVERED,,
LDSMFG_185973,2025-01-05,READ,,2025-01-05 13:00:00
LDSMFG_181322,2025-01-26,DELIVERED,,
LDSMFG_118770,2025-01-15,DELIVERED,Wrong number,
LDSMFG_150466,2025-01-06,READ,,2025-01-06 16:00:00
LDSMFG_139332,2025-01-14,READ,,2025-01-14 17:00:00
LDSMFG_159916,2025-01-13,FAILED,,
LDSMFG_144598,2025-01-28,READ,,2025-01-28 04:00:00
LDSMFG_129985,2025-01-02,DELIVERED,,
LDSMFG_107284,2025-01-03,FAILED,,
LDSMFG_162459,2025-01-17,DELIVERED,,
LDSMFG_180953,2025-01-13,READ,,2025-01-13 17:00:00
LDSMFG_182181,2025-01-21,FAILED,,
LDSMFG_149380,2025-01-25,DELIVERED,,
LDSMFG_111082,2025-01-29,READ,Wrong number,2025-01-29 17:00:00
LDSMFG_128580,2025-01-29,READ,,2025-01-29 21:00:00
LDSMFG_191814,2025-01-20,DELIVERED,,
LDSMFG_127893,2025-01-27,DELIVERED,,
LDSMFG_139508,2025-01-23,READ,,2025-01-23 04:00:00
LDSMFG_173570,2025-01-01,DELIVERED,,
LDSMFG_160513,2025-01-20,FAILED,,
LDSMFG_199038,2025-01-16,DELIVERED,,
LDSMFG_114491,2025-01-24,DELIVERED,,
LDSMFG_181529,2025-01-07,READ,,2025-01-07 01:00:00
LDSMFG_175628,2025-01-17,DELIVERED,,
LDSMFG_195977,2025-01-04,READ,,2025-01-04 19:00:00
LDSMFG_169598,2025-01-03,DELIVERED,,
LDSMFG_144352,2025-01-13,READ,,2025-01-13 22:00:00
LDSMFG_133794,2025-01-25,READ,,2025-01-25 20:00:00
LDSMFG_133705,2025-01-13,READ,,2025-01-13 10:00:00
LDSMFG_131749,2025-01-10,DELIVERED,,
LDSMFG_111327,2025-01-20,DELIVERED,,
LDSMFG_158889,2025-01-01,READ,,2025-01-01 18:00:00
LDSMFG_147148,2025-01-01,READ,,2025-01-01 23:00:00
LDSMFG_165580,2025-01-10,DELIVERED,,
LDSMFG_168874,2025-01-26,READ,Pay link?,2025-01-26 08:00:00
LDSMFG_113869,2025-01-14,DELIVERED,,
LDSMFG_148209,2025-01-07,DELIVERED,,
LDSMFG_138562,2025-01-10,FAILED,,
LDSMFG_127300,2025-01-30,READ,Pay link?,2025-01-30 16:00:00
LDSMFG_135123,2025-01-03,DELIVERED,,
LDSMFG_186668,2025-01-09,READ,,2025-01-09 09:00:00
LDSMFG_128212,2025-01-16,READ,,2025-01-16 12:00:00
LDSMFG_139938,2025-01-06,DELIVERED,,
LDSMFG_144967,2025-01-27,DELIVERED,,
LDSMFG_126908,2025-01-01,DELIVERED,,
LDSMFG_180690,2025-01-21,DELIVERED,,
LDSMFG_155858,2025-01-15,READ,,2025-01-15 17:00:00
LDSMFG_121462,2025-01-22,DELIVERED,,
LDSMFG_167942,2025-01-10,DELIVERED,,
LDSMFG_111136,2025-01-23,DELIVERED,,
LDSMFG_151574,2025-01-16,DELIVERED,,
LDSMFG_185967,2025-01-20,DELIVERED,,
LDSMFG_134412,2025-01-23,READ,,2025-01-23 12:00:00
LDSMFG_175592,2025-01-20,DELIVERED,Pay link?,
LDSMFG_106488,2025-01-17,READ,,2025-01-17 13:00:00
LDSMFG_154876,2025-01-16,DELIVERED,,
LDSMFG_149664,2025-01-22,DELIVERED,,
LDSMFG_198630,2025-01-01,DELIVERED,,
LDSMFG_104896,2025-01-11,READ,,2025-01-11 05:00:00
LDSMFG_162001,2025-01-01,READ,Wrong number,2025-01-01 16:00:00
LDSMFG_173917,2025-01-07,READ,,2025-01-07 08:00:00
LDSMFG_145140,2025-01-29,DELIVERED,,
LDSMFG_159821,2025-01-16,READ,,2025-01-16 23:00:00
LDSMFG_136352,2025-01-14,DELIVERED,,
LDSMFG_125085,2025-01-09,DELIVERED,Pay link?,
LDSMFG_164198,2025-01-11,READ,,2025-01-11 09:00:00
LDSMFG_178005,2025-01-15,READ,,2025-01-15 02:00:00
LDSMFG_121840,2025-01-05,DELIVERED,,
LDSMFG_145073,2025-01-29,READ,Pay link?,2025-01-29 17:00:00
LDSMFG_129041,2025-01-26,FAILED,Wrong number,
LDSMFG_184494,2025-01-14,READ,,2025-01-14 12:00:00
LDSMFG_181590,2025-01-20,READ,,2025-01-20 19:00:00
LDSMFG_111796,2025-01-07,FAILED,,
LDSMFG_177779,2025-01-07,DELIVERED,,
LDSMFG_119217,2025-01-11,FAILED,,
LDSMFG_104501,2025-01-07,READ,,2025-01-07 23:00:00
LDSMFG_175028,2025-01-07,READ,Pay link?,2025-01-07 13:00:00
LDSMFG_161807,2025-01-07,DELIVERED,,
LDSMFG_172276,2025-01-14,READ,,2025-01-14 20:00:00
LDSMFG_116948,2025-01-09,FAILED,,
LDSMFG_187242,2025-01-10,DELIVERED,,
LDSMFG_119385,2025-01-18,READ,,2025-01-18 05:00:00
LDSMFG_140496,2025-01-18,READ,,2025-01-18 11:00:00
LDSMFG_186082,2025-01-14,READ,,2025-01-14 21:00:00
LDSMFG_161213,2025-01-13,READ,,2025-01-13 10:00:00
LDSMFG_150298,2025-01-14,DELIVERED,,
LDSMFG_142533,2025-01-14,READ,,2025-01-14 21:00:00
LDSMFG_124931,2025-01-18,READ,,2025-01-18 19:00:00
LDSMFG_185145,2025-01-03,DELIVERED,Wrong number,
LDSMFG_126501,2025-01-05,READ,Wrong number,2025-01-05 10:00:00
LDSMFG_107325,2025-01-02,DELIVERED,,
LDSMFG_133153,2025-01-12,READ,,2025-01-12 22:00:00
LDSMFG_152971,2025-01-28,READ,,2025-01-28 03:00:00
LDSMFG_107056,2025-01-16,DELIVERED,,
LDSMFG_175228,2025-01-16,READ,,2025-01-16 07:00:00
LDSMFG_191107,2025-01-20,DELIVERED,,
LDSMFG_176980,2025-01-10,DELIVERED,,
LDSMFG_115613,2025-01-18,DELIVERED,,
LDSMFG_111095,2025-01-16,READ,,2025-01-16 11:00:00
LDSMFG_178635,2025-01-03,DELIVERED,,
LDSMFG_132536,2025-01-20,READ,,2025-01-20 11:00:00
LDSMFG_184253,2025-01-04,READ,,2025-01-04 21:00:00
LDSMFG_187423,2025-01-07,DELIVERED,,
LDSMFG_148309,2025-01-22,DELIVERED,,
LDSMFG_194266,2025-01-06,READ,,2025-01-06 20:00:00
LDSMFG_152962,2025-01-24,DELIVERED,,
LDSMFG_177081,2025-01-04,FAILED,,
LDSMFG_106995,2025-01-15,DELIVERED,,
LDSMFG_171530,2025-01-05,DELIVERED,,
LDSMFG_129819,2025-01-28,READ,,2025-01-28 19:00:00
LDSMFG_158237,2025-01-01,READ,,2025-01-01 17:00:00
LDSMFG_106926,2025-01-01,READ,,2025-01-01 01:00:00
LDSMFG_151885,2025-01-24,DELIVERED,,
LDSMFG_149846,2025-01-13,READ,,2025-01-13 10:00:00
LDSMFG_139422,2025-01-12,DELIVERED,,
LDSMFG_193343,2025-01-08,READ,,2025-01-08 05:00:00
LDSMFG_100909,2025-01-27,READ,,2025-01-27 17:00:00
LDSMFG_149773,2025-01-17,DELIVERED,,
LDSMFG_114798,2025-01-21,READ,,2025-01-21 02:00:00
LDSMFG_125648,2025-01-10,READ,,2025-01-10 04:00:00
LDSMFG_125892,2025-01-04,READ,,2025-01-04 08:00:00
LDSMFG_139238,2025-01-03,DELIVERED,,
LDSMFG_122778,2025-01-10,FAILED,,
LDSMFG_176275,2025-01-30,READ,,2025-01-30 22:00:00
LDSMFG_196652,2025-01-26,READ,,2025-01-26 05:00:00
LDSMFG_191772,2025-01-09,FAILED,,
LDSMFG_128325,2025-01-22,DELIVERED,,
LDSMFG_125497,2025-01-08,DELIVERED,,
LDSMFG_139714,2025-01-23,READ,,2025-01-23 01:00:00
LDSMFG_198930,2025-01-09,DELIVERED,,
LDSMFG_105717,2025-01-14,DELIVERED,,
LDSMFG_183926,2025-01-14,DELIVERED,,
LDSMFG_168819,2025-01-03,DELIVERED,,
LDSMFG_164043,2025-01-16,DELIVERED,,
LDSMFG_167960,2025-01-25,READ,,2025-01-25 04:00:00
LDSMFG_196575,2025-01-12,READ,,2025-01-12 21:00:00
LDSMFG_142337,2025-01-13,FAILED,,
LDSMFG_194216,2025-01-21,READ,,2025-01-21 03:00:00
LDSMFG_125537,2025-01-07,DELIVERED,,
LDSMFG_177874,2025-01-15,FAILED,,
LDSMFG_114259,2025-01-18,READ,,2025-01-18 13:00:00
LDSMFG_132279,2025-01-07,DELIVERED,,
LDSMFG_198880,2025-01-05,READ,,2025-01-05 18:00:00
LDSMFG_102152,2025-01-10,READ,,2025-01-10 06:00:00
LDSMFG_160652,2025-01-16,DELIVERED,,
LDSMFG_119212,2025-01-23,READ,,2025-01-23 20:00:00
LDSMFG_155641,2025-01-30,READ,,2025-01-30 11:00:00
LDSMFG_140421,2025-01-18,FAILED,,
LDSMFG_112166,2025-01-12,DELIVERED,Pay link?,
LDSMFG_180251,2025-01-15,READ,,2025-01-15 14:00:00
LDSMFG_123514,2025-01-18,READ,,2025-01-18 15:00:00
LDSMFG_167946,2025-01-09,DELIVERED,,
LDSMFG_149577,2025-01-12,DELIVERED,Wrong number,
LDSMFG_129968,2025-01-21,DELIVERED,,
LDSMFG_177111,2025-01-10,READ,,2025-01-10 20:00:00
LDSMFG_117153,2025-01-16,DELIVERED,,
LDSMFG_137574,2025-01-11,READ,,2025-01-11 23:00:00
LDSMFG_123010,2025-01-20,FAILED,,
LDSMFG_166467,2025-01-05,DELIVERED,,
LDSMFG_137447,2025-01-05,FAILED,Wrong number,
LDSMFG_129300,2025-01-18,READ,,2025-01-18 17:00:00
LDSMFG_140385,2025-01-16,DELIVERED,,
LDSMFG_195233,2025-01-18,READ,,2025-01-18 06:00:00
LDSMFG_163703,2025-01-21,READ,,2025-01-21 06:00:00
LDSMFG_113444,2025-01-08,READ,,2025-01-08 12:00:00
LDSMFG_117635,2025-01-28,DELIVERED,,
LDSMFG_187464,2025-01-30,READ,,2025-01-30 07:00:00
LDSMFG_165698,2025-01-27,READ,,2025-01-27 11:00:00
LDSMFG_130721,2025-01-06,DELIVERED,,
LDSMFG_156960,2025-01-28,READ,,2025-01-28 14:00:00
LDSMFG_135315,2025-01-04,DELIVERED,,
LDSMFG_109729,2025-01-27,DELIVERED,,
