id,lead_code,suggested_action,TARGET
67437,LDSMFG_167436,ACTION_DIGITAL,0.61
67438,LDSMFG_167437,ACTION_BOT,0.51
67439,LDSMFG_167438,ACTION_FIELD,0.47
67440,LDSMFG_167439,ACTION_HUMAN_CALL,0.78
67441,LDSMFG_167440,ACTION_DIGITAL,0.43
67442,LDSMFG_167441,ACTION_HUMAN_CALL,0.41
67443,LDSMFG_167442,ACTION_HUMAN_CALL,0.29
67444,LDSMFG_167443,ACTION_BOT,0.54
67445,LDSMFG_167444,ACTION_HUMAN_CALL,0.37
67446,LDSMFG_167445,ACTION_FIELD,0.7
67447,LDSMFG_167446,ACTION_BOT,0.01
67448,LDSMFG_167447,ACTION_DIGITAL,0.53
67449,LDSMFG_167448,ACTION_DIGITAL,0.57
67450,LDSMFG_167449,ACTION_FIELD,0.41
67451,LDSMFG_167450,ACTION_HUMAN_CALL,0.38
67452,LDSMFG_167451,ACTION_FIELD,0.42
67453,LDSMFG_167452,ACTION_BOT,0.38
67454,LDSMFG_167453,ACTION_BOT,0.24
67455,LDSMFG_167454,ACTION_FIELD,0.39
67456,LDSMFG_167455,ACTION_FIELD,0.38
67457,LDSMFG_167456,ACTION_HUMAN_CALL,0.18
67458,LDSMFG_167457,ACTION_BOT,0.54
67459,LDSMFG_167458,ACTION_HUMAN_CALL,0.77
67460,LDSMFG_167459,ACTION_HUMAN_CALL,0.45
67461,LDSMFG_167460,ACTION_FIELD,0.49
67462,LDSMFG_167461,ACTION_HUMAN_CALL,0.55
67463,LDSMFG_167462,ACTION_FIELD,0.7
67464,LDSMFG_167463,ACTION_FIELD,0.42
67465,LDSMFG_167464,ACTION_DIGITAL,0.3
67466,LDSMFG_167465,ACTION_BOT,0.46
67467,LDSMFG_167466,ACTION_BOT,0.42
67468,LDSMFG_167467,ACTION_DIGITAL,0.36
67469,LDSMFG_167468,ACTION_DIGITAL,0.32
67470,LDSMFG_167469,ACTION_BOT,0.36
67471,LDSMFG_167470,ACTION_DIGITAL,0.72
67472,LDSMFG_167471,ACTION_HUMAN_CALL,0.45
67473,LDSMFG_167472,ACTION_DIGITAL,0.41
67474,LDSMFG_167473,ACTION_FIELD,0.45
67475,LDSMFG_167474,ACTION_BOT,0.39
67476,LDSMFG_167475,ACTION_HUMAN_CALL,0.84
67477,LDSMFG_167476,ACTION_HUMAN_CALL,0.27
67478,LDSMFG_167477,ACTION_FIELD,0.27
67479,LDSMFG_167478,ACTION_HUMAN_CALL,0.58
67480,LDSMFG_167479,ACTION_BOT,0.27
67481,LDSMFG_167480,ACTION_BOT,0.53
67482,LDSMFG_167481,ACTION_FIELD,0.39
67483,LDSMFG_167482,ACTION_FIELD,0.34
67484,LDSMFG_167483,ACTION_FIELD,0.38
67485,LDSMFG_167484,ACTION_BOT,0.46
67486,LDSMFG_167485,ACTION_FIELD,0.39
67487,LDSMFG_167486,ACTION_BOT,0.45
67488,LDSMFG_167487,ACTION_FIELD,0.36
67489,LDSMFG_167488,ACTION_BOT,0.24
67490,LDSMFG_167489,ACTION_FIELD,0.43
67491,LDSMFG_167490,ACTION_HUMAN_CALL,0.08
67492,LDSMFG_167491,ACTION_BOT,0.46
67493,LDSMFG_167492,ACTION_FIELD,0.4
67494,LDSMFG_167493,ACTION_HUMAN_CALL,0.44
67495,LDSMFG_167494,ACTION_HUMAN_CALL,0.5
67496,LDSMFG_167495,ACTION_FIELD,0.37
67497,LDSMFG_167496,ACTION_DIGITAL,0.69
67498,LDSMFG_167497,ACTION_HUMAN_CALL,0.66
67499,LDSMFG_167498,ACTION_DIGITAL,0.8
67500,LDSMFG_167499,ACTION_HUMAN_CALL,0.51
67501,LDSMFG_167500,ACTION_DIGITAL,0.52
67502,LDSMFG_167501,ACTION_HUMAN_CALL,0.26
67503,LDSMFG_167502,ACTION_DIGITAL,0.2
67504,LDSMFG_167503,ACTION_HUMAN_CALL,0.41
67505,LDSMFG_167504,ACTION_DIGITAL,0.11
67506,LDSMFG_167505,ACTION_BOT,0.74
67507,LDSMFG_167506,ACTION_FIELD,0.48
67508,LDSMFG_167507,ACTION_BOT,0.38
67509,LDSMFG_167508,ACTION_FIELD,0.38
67510,LDSMFG_167509,ACTION_FIELD,0.69
67511,LDSMFG_167510,ACTION_DIGITAL,0.53
67512,LDSMFG_167511,ACTION_BOT,0.23
67513,LDSMFG_167512,ACTION_HUMAN_CALL,0.75
67514,LDSMFG_167513,ACTION_DIGITAL,0.29
67515,LDSMFG_167514,ACTION_DIGITAL,0.27
67516,LDSMFG_167515,ACTION_HUMAN_CALL,0.28
67517,LDSMFG_167516,ACTION_FIELD,0.44
67518,LDSMFG_167517,ACTION_DIGITAL,0.23
67519,LDSMFG_167518,ACTION_FIELD,0.67
67520,LDSMFG_167519,ACTION_HUMAN_CALL,0.44
67521,LDSMFG_167520,ACTION_DIGITAL,0.68
67522,LDSMFG_167521,ACTION_DIGITAL,0.51
67523,LDSMFG_167522,ACTION_BOT,0.6
67524,LDSMFG_167523,ACTION_FIELD,0.32
67525,LDSMFG_167524,ACTION_DIGITAL,0.34
67526,LDSMFG_167525,ACTION_DIGITAL,0.66
67527,LDSMFG_167526,ACTION_HUMAN_CALL,0.48
67528,LDSMFG_167527,ACTION_FIELD,0.41
67529,LDSMFG_167528,ACTION_BOT,0.42
67530,LDSMFG_167529,ACTION_FIELD,0.38
67531,LDSMFG_167530,ACTION_DIGITAL,0.59
67532,LDSMFG_167531,ACTION_BOT,0.22
67533,LDSMFG_167532,ACTION_FIELD,0.69
67534,LDSMFG_167533,ACTION_DIGITAL,0.52
67535,LDSMFG_167534,ACTION_FIELD,0.42
67536,LDSMFG_167535,ACTION_DIGITAL,0.31
67537,LDSMFG_167536,ACTION_DIGITAL,0.27
67538,LDSMFG_167537,ACTION_DIGITAL,0.18
67539,LDSMFG_167538,ACTION_BOT,0.14
67540,LDSMFG_167539,ACTION_FIELD,0.47
67541,LDSMFG_167540,ACTION_HUMAN_CALL,0.55
67542,LDSMFG_167541,ACTION_DIGITAL,0.87
67543,LDSMFG_167542,ACTION_FIELD,0.43
67544,LDSMFG_167543,ACTION_HUMAN_CALL,0.68
67545,LDSMFG_167544,ACTION_BOT,0.56
67546,LDSMFG_167545,ACTION_FIELD,0.74
67547,LDSMFG_167546,ACTION_HUMAN_CALL,0.22
67548,LDSMFG_167547,ACTION_DIGITAL,0.29
67549,LDSMFG_167548,ACTION_FIELD,0.29
67550,LDSMFG_167549,ACTION_DIGITAL,0.21
67551,LDSMFG_167550,ACTION_FIELD,0.48
67552,LDSMFG_167551,ACTION_DIGITAL,0.5
67553,LDSMFG_167552,ACTION_BOT,0.44
67554,LDSMFG_167553,ACTION_DIGITAL,0.64
67555,LDSMFG_167554,ACTION_DIGITAL,0.43
67556,LDSMFG_167555,ACTION_BOT,0.55
67557,LDSMFG_167556,ACTION_BOT,0.57
67558,LDSMFG_167557,ACTION_HUMAN_CALL,0.58
67559,LDSMFG_167558,ACTION_FIELD,0.38
67560,LDSMFG_167559,ACTION_DIGITAL,0.52
67561,LDSMFG_167560,ACTION_FIELD,0.69
67562,LDSMFG_167561,ACTION_FIELD,0.4
67563,LDSMFG_167562,ACTION_FIELD,0.39
67564,LDSMFG_167563,ACTION_BOT,0.3
67565,LDSMFG_167564,ACTION_BOT,0.09
67566,LDSMFG_167565,ACTION_BOT,0.28
67567,LDSMFG_167566,ACTION_DIGITAL,0.24
67568,LDSMFG_167567,ACTION_FIELD,0.77
67569,LDSMFG_167568,ACTION_DIGITAL,0.61
67570,LDSMFG_167569,ACTION_FIELD,0.38
67571,LDSMFG_167570,ACTION_DIGITAL,0.76
67572,LDSMFG_167571,ACTION_FIELD,0.38
67573,LDSMFG_167572,ACTION_HUMAN_CALL,0.19
67574,LDSMFG_167573,ACTION_BOT,0.08
67575,LDSMFG_167574,ACTION_DIGITAL,0.72
67576,LDSMFG_167575,ACTION_FIELD,0.38
67577,LDSMFG_167576,ACTION_FIELD,0.7
67578,LDSMFG_167577,ACTION_DIGITAL,0.83
67579,LDSMFG_167578,ACTION_FIELD,0.78
67580,LDSMFG_167579,ACTION_FIELD,0.55
67581,LDSMFG_167580,ACTION_FIELD,0.33
67582,LDSMFG_167581,ACTION_HUMAN_CALL,0.45
67583,LDSMFG_167582,ACTION_DIGITAL,0.38
67584,LDSMFG_167583,ACTION_FIELD,0.35
67585,LDSMFG_167584,ACTION_BOT,0.08
67586,LDSMFG_167585,ACTION_FIELD,0.4
67587,LDSMFG_167586,ACTION_BOT,0.57
67588,LDSMFG_167587,ACTION_DIGITAL,0.43
67589,LDSMFG_167588,ACTION_DIGITAL,0.23
67590,LDSMFG_167589,ACTION_FIELD,0.36
67591,LDSMFG_167590,ACTION_DIGITAL,0.23
67592,LDSMFG_167591,ACTION_DIGITAL,0.28
67593,LDSMFG_167592,ACTION_DIGITAL,0.41
67594,LDSMFG_167593,ACTION_FIELD,0.43
67595,LDSMFG_167594,ACTION_HUMAN_CALL,0.25
67596,LDSMFG_167595,ACTION_DIGITAL,0.57
67597,LDSMFG_167596,ACTION_DIGITAL,0.53
67598,LDSMFG_167597,ACTION_DIGITAL,0.66
67599,LDSMFG_167598,ACTION_BOT,0.43
67600,LDSMFG_167599,ACTION_FIELD,0.44
67601,LDSMFG_167600,ACTION_FIELD,0.38
67602,LDSMFG_167601,ACTION_BOT,0.3
67603,LDSMFG_167602,ACTION_BOT,0.26
67604,LDSMFG_167603,ACTION_HUMAN_CALL,0.58
67605,LDSMFG_167604,ACTION_DIGITAL,0.5
67606,LDSMFG_167605,ACTION_FIELD,0.41
67607,LDSMFG_167606,ACTION_BOT,0.35
67608,LDSMFG_167607,ACTION_FIELD,0.47
67609,LDSMFG_167608,ACTION_FIELD,0.42
67610,LDSMFG_167609,ACTION_BOT,0.56
67611,LDSMFG_167610,ACTION_DIGITAL,0.57
67612,LDSMFG_167611,ACTION_FIELD,0.75
67613,LDSMFG_167612,ACTION_HUMAN_CALL,0.51
67614,LDSMFG_167613,ACTION_HUMAN_CALL,0.31
67615,LDSMFG_167614,ACTION_FIELD,0.39
67616,LDSMFG_167615,ACTION_BOT,0.57
67617,LDSMFG_167616,ACTION_HUMAN_CALL,0.3
67618,LDSMFG_167617,ACTION_FIELD,0.36
67619,LDSMFG_167618,ACTION_FIELD,0.46
67620,LDSMFG_167619,ACTION_DIGITAL,0.49
67621,LDSMFG_167620,ACTION_BOT,0.31
67622,LDSMFG_167621,ACTION_BOT,0.03
67623,LDSMFG_167622,ACTION_DIGITAL,0.28
67624,LDSMFG_167623,ACTION_FIELD,0.65
67625,LDSMFG_167624,ACTION_DIGITAL,0.61
67626,LDSMFG_167625,ACTION_BOT,0.33
67627,LDSMFG_167626,ACTION_FIELD,0.7
67628,LDSMFG_167627,ACTION_BOT,0.37
67629,LDSMFG_167628,ACTION_DIGITAL,0.57
67630,LDSMFG_167629,ACTION_FIELD,0.38
67631,LDSMFG_167630,ACTION_DIGITAL,0.32
67632,LDSMFG_167631,ACTION_HUMAN_CALL,0.6
67633,LDSMFG_167632,ACTION_DIGITAL,0.75
67634,LDSMFG_167633,ACTION_HUMAN_CALL,0.44
67635,LDSMFG_167634,ACTION_BOT,0.62
67636,LDSMFG_167635,ACTION_BOT,0.25
67637,LDSMFG_167636,ACTION_HUMAN_CALL,0.62
67638,LDSMFG_167637,ACTION_FIELD,0.42
67639,LDSMFG_167638,ACTION_HUMAN_CALL,0.43
67640,LDSMFG_167639,ACTION_FIELD,0.38
67641,LDSMFG_167640,ACTION_HUMAN_CALL,0.84
67642,LDSMFG_167641,ACTION_DIGITAL,0.5
67643,LDSMFG_167642,ACTION_FIELD,0.36
67644,LDSMFG_167643,ACTION_DIGITAL,0.62
67645,LDSMFG_167644,ACTION_HUMAN_CALL,0.29
67646,LDSMFG_167645,ACTION_DIGITAL,0.45
67647,LDSMFG_167646,ACTION_DIGITAL,0.4
67648,LDSMFG_167647,ACTION_FIELD,0.4
67649,LDSMFG_167648,ACTION_HUMAN_CALL,0.14
67650,LDSMFG_167649,ACTION_BOT,0.3
67651,LDSMFG_167650,ACTION_DIGITAL,0.56
67652,LDSMFG_167651,ACTION_HUMAN_CALL,0.27
67653,LDSMFG_167652,ACTION_HUMAN_CALL,0.61
67654,LDSMFG_167653,ACTION_BOT,0.61
67655,LDSMFG_167654,ACTION_DIGITAL,0.51
67656,LDSMFG_167655,ACTION_HUMAN_CALL,0.14
67657,LDSMFG_167656,ACTION_HUMAN_CALL,0.14
67658,LDSMFG_167657,ACTION_HUMAN_CALL,0.57
67659,LDSMFG_167658,ACTION_BOT,0.39
67660,LDSMFG_167659,ACTION_DIGITAL,0.35
67661,LDSMFG_167660,ACTION_FIELD,0.37
67662,LDSMFG_167661,ACTION_FIELD,0.39
67663,LDSMFG_167662,ACTION_HUMAN_CALL,0.84
67664,LDSMFG_167663,ACTION_FIELD,0.63
67665,LDSMFG_167664,ACTION_HUMAN_CALL,0.83
67666,LDSMFG_167665,ACTION_BOT,0.36
67667,LDSMFG_167666,ACTION_DIGITAL,0.34
67668,LDSMFG_167667,ACTION_DIGITAL,0.32
67669,LDSMFG_167668,ACTION_DIGITAL,0.98
67670,LDSMFG_167669,ACTION_DIGITAL,0.86
67671,LDSMFG_167670,ACTION_DIGITAL,0.22
67672,LDSMFG_167671,ACTION_DIGITAL,0.56
67673,LDSMFG_167672,ACTION_BOT,0.45
67674,LDSMFG_167673,ACTION_FIELD,0.71
67675,LDSMFG_167674,ACTION_FIELD,0.34
67676,LDSMFG_167675,ACTION_DIGITAL,0.54
67677,LDSMFG_167676,ACTION_BOT,0.16
67678,LDSMFG_167677,ACTION_BOT,0.42
67679,LDSMFG_167678,ACTION_DIGITAL,0.45
67680,LDSMFG_167679,ACTION_HUMAN_CALL,0.33
67681,LDSMFG_167680,ACTION_HUMAN_CALL,0.81
67682,LDSMFG_167681,ACTION_BOT,0.28
67683,LDSMFG_167682,ACTION_DIGITAL,0.71
67684,LDSMFG_167683,ACTION_FIELD,0.43
67685,LDSMFG_167684,ACTION_DIGITAL,0.77
67686,LDSMFG_167685,ACTION_BOT,0.15
67687,LDSMFG_167686,ACTION_DIGITAL,0.38
67688,LDSMFG_167687,ACTION_BOT,0.72
67689,LDSMFG_167688,ACTION_BOT,0.05
67690,LDSMFG_167689,ACTION_FIELD,0.67
67691,LDSMFG_167690,ACTION_DIGITAL,0.34
67692,LDSMFG_167691,ACTION_FIELD,0.36
67693,LDSMFG_167692,ACTION_BOT,0.64
67694,LDSMFG_167693,ACTION_HUMAN_CALL,0.52
67695,LDSMFG_167694,ACTION_HUMAN_CALL,0.49
67696,LDSMFG_167695,ACTION_HUMAN_CALL,0.45
67697,LDSMFG_167696,ACTION_FIELD,0.73
67698,LDSMFG_167697,ACTION_HUMAN_CALL,0.53
67699,LDSMFG_167698,ACTION_DIGITAL,0.67
67700,LDSMFG_167699,ACTION_DIGITAL,0.77
67701,LDSMFG_167700,ACTION_HUMAN_CALL,0.46
67702,LDSMFG_167701,ACTION_DIGITAL,0.05
67703,LDSMFG_167702,ACTION_FIELD,0.38
67704,LDSMFG_167703,ACTION_DIGITAL,0.32
67705,LDSMFG_167704,ACTION_DIGITAL,0.64
67706,LDSMFG_167705,ACTION_DIGITAL,0.18
67707,LDSMFG_167706,ACTION_HUMAN_CALL,0.27
67708,LDSMFG_167707,ACTION_FIELD,0.34
67709,LDSMFG_167708,ACTION_DIGITAL,0.33
67710,LDSMFG_167709,ACTION_FIELD,0.4
67711,LDSMFG_167710,ACTION_HUMAN_CALL,0.21
67712,LDSMFG_167711,ACTION_DIGITAL,0.32
67713,LDSMFG_167712,ACTION_HUMAN_CALL,0.77
67714,LDSMFG_167713,ACTION_DIGITAL,0.26
67715,LDSMFG_167714,ACTION_BOT,0.53
67716,LDSMFG_167715,ACTION_HUMAN_CALL,0.57
67717,LDSMFG_167716,ACTION_FIELD,0.42
67718,LDSMFG_167717,ACTION_BOT,0.36
67719,LDSMFG_167718,ACTION_BOT,0.48
67720,LDSMFG_167719,ACTION_HUMAN_CALL,0.17
67721,LDSMFG_167720,ACTION_BOT,0.2
67722,LDSMFG_167721,ACTION_HUMAN_CALL,0.6
67723,LDSMFG_167722,ACTION_FIELD,0.36
67724,LDSMFG_167723,ACTION_HUMAN_CALL,0.12
67725,LDSMFG_167724,ACTION_FIELD,0.49
67726,LDSMFG_167725,ACTION_BOT,0.2
67727,LDSMFG_167726,ACTION_BOT,0.38
67728,LDSMFG_167727,ACTION_BOT,0.35
67729,LDSMFG_167728,ACTION_FIELD,0.39
67730,LDSMFG_167729,ACTION_FIELD,0.38
67731,LDSMFG_167730,ACTION_DIGITAL,0.84
67732,LDSMFG_167731,ACTION_HUMAN_CALL,0.14
67733,LDSMFG_167732,ACTION_FIELD,0.71
67734,LDSMFG_167733,ACTION_FIELD,0.46
67735,LDSMFG_167734,ACTION_HUMAN_CALL,0.5
67736,LDSMFG_167735,ACTION_DIGITAL,0.25
67737,LDSMFG_167736,ACTION_BOT,0.34
67738,LDSMFG_167737,ACTION_BOT,0.46
67739,LDSMFG_167738,ACTION_FIELD,0.33
67740,LDSMFG_167739,ACTION_BOT,0.43
67741,LDSMFG_167740,ACTION_FIELD,0.4
67742,LDSMFG_167741,ACTION_BOT,0.05
67743,LDSMFG_167742,ACTION_DIGITAL,0.73
67744,LDSMFG_167743,ACTION_BOT,0.28
67745,LDSMFG_167744,ACTION_BOT,0.31
67746,LDSMFG_167745,ACTION_DIGITAL,0.61
67747,LDSMFG_167746,ACTION_FIELD,0.41
67748,LDSMFG_167747,ACTION_DIGITAL,0.51
67749,LDSMFG_167748,ACTION_FIELD,0.37
67750,LDSMFG_167749,ACTION_FIELD,0.43
67751,LDSMFG_167750,ACTION_DIGITAL,0.26
67752,LDSMFG_167751,ACTION_FIELD,0.44
67753,LDSMFG_167752,ACTION_FIELD,0.45
67754,LDSMFG_167753,ACTION_HUMAN_CALL,0.05
67755,LDSMFG_167754,ACTION_BOT,0.75
67756,LDSMFG_167755,ACTION_HUMAN_CALL,0.39
67757,LDSMFG_167756,ACTION_DIGITAL,0.23
67758,LDSMFG_167757,ACTION_HUMAN_CALL,0.51
67759,LDSMFG_167758,ACTION_FIELD,0.7
67760,LDSMFG_167759,ACTION_FIELD,0.38
67761,LDSMFG_167760,ACTION_FIELD,0.46
67762,LDSMFG_167761,ACTION_HUMAN_CALL,0.8
67763,LDSMFG_167762,ACTION_DIGITAL,0.1
67764,LDSMFG_167763,ACTION_HUMAN_CALL,0.39
67765,LDSMFG_167764,ACTION_BOT,0.2
67766,LDSMFG_167765,ACTION_DIGITAL,0.8
67767,LDSMFG_167766,ACTION_BOT,0.36
67768,LDSMFG_167767,ACTION_DIGITAL,0.34
67769,LDSMFG_167768,ACTION_HUMAN_CALL,0.84
67770,LDSMFG_167769,ACTION_BOT,0.19
67771,LDSMFG_167770,ACTION_BOT,0.12
67772,LDSMFG_167771,ACTION_BOT,0.43
67773,LDSMFG_167772,ACTION_DIGITAL,0.52
67774,LDSMFG_167773,ACTION_BOT,0.09
67775,LDSMFG_167774,ACTION_HUMAN_CALL,0.21
67776,LDSMFG_167775,ACTION_FIELD,0.36
67777,LDSMFG_167776,ACTION_BOT,0.58
67778,LDSMFG_167777,ACTION_DIGITAL,0.58
67779,LDSMFG_167778,ACTION_DIGITAL,0.46
67780,LDSMFG_167779,ACTION_BOT,0.16
67781,LDSMFG_167780,ACTION_FIELD,0.66
67782,LDSMFG_167781,ACTION_HUMAN_CALL,0.18
67783,LDSMFG_167782,ACTION_FIELD,0.63
67784,LDSMFG_167783,ACTION_HUMAN_CALL,0.53
67785,LDSMFG_167784,ACTION_BOT,0.39
67786,LDSMFG_167785,ACTION_FIELD,0.48
67787,LDSMFG_167786,ACTION_DIGITAL,0.79
67788,LDSMFG_167787,ACTION_BOT,0.59
67789,LDSMFG_167788,ACTION_DIGITAL,0.53
67790,LDSMFG_167789,ACTION_DIGITAL,0.39
67791,LDSMFG_167790,ACTION_DIGITAL,0.37
67792,LDSMFG_167791,ACTION_HUMAN_CALL,0.5
67793,LDSMFG_167792,ACTION_FIELD,0.72
67794,LDSMFG_167793,ACTION_BOT,0.57
67795,LDSMFG_167794,ACTION_BOT,0.24
67796,LDSMFG_167795,ACTION_FIELD,0.45
67797,LDSMFG_167796,ACTION_DIGITAL,0.79
67798,LDSMFG_167797,ACTION_HUMAN_CALL,0.4
67799,LDSMFG_167798,ACTION_FIELD,0.46
67800,LDSMFG_167799,ACTION_FIELD,0.37
67801,LDSMFG_167800,ACTION_FIELD,0.43
67802,LDSMFG_167801,ACTION_HUMAN_CALL,0.65
67803,LDSMFG_167802,ACTION_BOT,0.33
67804,LDSMFG_167803,ACTION_FIELD,0.35
67805,LDSMFG_167804,ACTION_BOT,0.08
67806,LDSMFG_167805,ACTION_DIGITAL,0.24
67807,LDSMFG_167806,ACTION_BOT,0.35
67808,LDSMFG_167807,ACTION_FIELD,0.33
67809,LDSMFG_167808,ACTION_HUMAN_CALL,0.75
67810,LDSMFG_167809,ACTION_BOT,0.18
67811,LDSMFG_167810,ACTION_DIGITAL,0.66
67812,LDSMFG_167811,ACTION_BOT,0.06
67813,LDSMFG_167812,ACTION_BOT,0.34
67814,LDSMFG_167813,ACTION_HUMAN_CALL,0.69
67815,LDSMFG_167814,ACTION_FIELD,0.39
67816,LDSMFG_167815,ACTION_HUMAN_CALL,0.45
67817,LDSMFG_167816,ACTION_BOT,0.38
67818,LDSMFG_167817,ACTION_DIGITAL,0.13
67819,LDSMFG_167818,ACTION_DIGITAL,0.74
67820,LDSMFG_167819,ACTION_HUMAN_CALL,0.26
67821,LDSMFG_167820,ACTION_FIELD,0.39
67822,LDSMFG_167821,ACTION_BOT,0.69
67823,LDSMFG_167822,ACTION_HUMAN_CALL,0.66
67824,LDSMFG_167823,ACTION_FIELD,0.4
67825,LDSMFG_167824,ACTION_HUMAN_CALL,0.34
67826,LDSMFG_167825,ACTION_FIELD,0.7
67827,LDSMFG_167826,ACTION_BOT,0.23
67828,LDSMFG_167827,ACTION_BOT,0.18
67829,LDSMFG_167828,ACTION_FIELD,0.45
67830,LDSMFG_167829,ACTION_FIELD,0.72
67831,LDSMFG_167830,ACTION_DIGITAL,0.27
67832,LDSMFG_167831,ACTION_DIGITAL,0.47
67833,LDSMFG_167832,ACTION_DIGITAL,0.6
67834,LDSMFG_167833,ACTION_DIGITAL,0.23
67835,LDSMFG_167834,ACTION_DIGITAL,0.77
67836,LDSMFG_167835,ACTION_HUMAN_CALL,0.26
67837,LDSMFG_167836,ACTION_BOT,0.11
67838,LDSMFG_167837,ACTION_BOT,0.41
67839,LDSMFG_167838,ACTION_FIELD,0.72
67840,LDSMFG_167839,ACTION_HUMAN_CALL,0.48
67841,LDSMFG_167840,ACTION_DIGITAL,0.45
67842,LDSMFG_167841,ACTION_BOT,0.28
67843,LDSMFG_167842,ACTION_DIGITAL,0.27
67844,LDSMFG_167843,ACTION_HUMAN_CALL,0.84
67845,LDSMFG_167844,ACTION_DIGITAL,0.31
67846,LDSMFG_167845,ACTION_DIGITAL,0.72
67847,LDSMFG_167846,ACTION_HUMAN_CALL,0.55
67848,LDSMFG_167847,ACTION_HUMAN_CALL,0.18
67849,LDSMFG_167848,ACTION_HUMAN_CALL,0.49
67850,LDSMFG_167849,ACTION_HUMAN_CALL,0.59
67851,LDSMFG_167850,ACTION_BOT,0.43
67852,LDSMFG_167851,ACTION_FIELD,0.52
67853,LDSMFG_167852,ACTION_HUMAN_CALL,0.61
67854,LDSMFG_167853,ACTION_BOT,0.15
67855,LDSMFG_167854,ACTION_FIELD,0.32
67856,LDSMFG_167855,ACTION_DIGITAL,0.6
67857,LDSMFG_167856,ACTION_BOT,0.08
67858,LDSMFG_167857,ACTION_BOT,0.38
67859,LDSMFG_167858,ACTION_HUMAN_CALL,0.47
67860,LDSMFG_167859,ACTION_DIGITAL,0.71
67861,LDSMFG_167860,ACTION_DIGITAL,0.47
67862,LDSMFG_167861,ACTION_HUMAN_CALL,0.46
67863,LDSMFG_167862,ACTION_BOT,0.27
67864,LDSMFG_167863,ACTION_HUMAN_CALL,0.56
67865,LDSMFG_167864,ACTION_HUMAN_CALL,0.75
67866,LDSMFG_167865,ACTION_DIGITAL,0.69
67867,LDSMFG_167866,ACTION_HUMAN_CALL,0.6
67868,LDSMFG_167867,ACTION_FIELD,0.68
67869,LDSMFG_167868,ACTION_FIELD,0.68
67870,LDSMFG_167869,ACTION_FIELD,0.43
67871,LDSMFG_167870,ACTION_FIELD,0.67
67872,LDSMFG_167871,ACTION_FIELD,0.62
67873,LDSMFG_167872,ACTION_HUMAN_CALL,0.46
67874,LDSMFG_167873,ACTION_HUMAN_CALL,0.02
67875,LDSMFG_167874,ACTION_BOT,0.16
67876,LDSMFG_167875,ACTION_BOT,0.32
67877,LDSMFG_167876,ACTION_BOT,0.66
67878,LDSMFG_167877,ACTION_FIELD,0.64
67879,LDSMFG_167878,ACTION_FIELD,0.75
67880,LDSMFG_167879,ACTION_BOT,0.11
67881,LDSMFG_167880,ACTION_FIELD,0.71
67882,LDSMFG_167881,ACTION_HUMAN_CALL,0.51
67883,LDSMFG_167882,ACTION_HUMAN_CALL,0.44
67884,LDSMFG_167883,ACTION_BOT,0.53
67885,LDSMFG_167884,ACTION_DIGITAL,0.69
67886,LDSMFG_167885,ACTION_BOT,0.29
67887,LDSMFG_167886,ACTION_DIGITAL,0.4
67888,LDSMFG_167887,ACTION_BOT,0.53
67889,LDSMFG_167888,ACTION_HUMAN_CALL,0.9
67890,LDSMFG_167889,ACTION_BOT,0.26
67891,LDSMFG_167890,ACTION_FIELD,0.38
67892,LDSMFG_167891,ACTION_HUMAN_CALL,0.1
67893,LDSMFG_167892,ACTION_BOT,0.41
67894,LDSMFG_167893,ACTION_DIGITAL,0.69
67895,LDSMFG_167894,ACTION_FIELD,0.37
67896,LDSMFG_167895,ACTION_DIGITAL,0.61
67897,LDSMFG_167896,ACTION_BOT,0.31
67898,LDSMFG_167897,ACTION_FIELD,0.75
67899,LDSMFG_167898,ACTION_BOT,0.23
67900,LDSMFG_167899,ACTION_HUMAN_CALL,0.42
67901,LDSMFG_167900,ACTION_DIGITAL,0.7
67902,LDSMFG_167901,ACTION_BOT,0.3
67903,LDSMFG_167902,ACTION_BOT,0.09
67904,LDSMFG_167903,ACTION_DIGITAL,0.46
67905,LDSMFG_167904,ACTION_DIGITAL,0.2
67906,LDSMFG_167905,ACTION_HUMAN_CALL,0.36
67907,LDSMFG_167906,ACTION_BOT,0.3
67908,LDSMFG_167907,ACTION_FIELD,0.47
67909,LDSMFG_167908,ACTION_HUMAN_CALL,0.16
67910,LDSMFG_167909,ACTION_FIELD,0.39
67911,LDSMFG_167910,ACTION_BOT,0.38
67912,LDSMFG_167911,ACTION_FIELD,0.38
67913,LDSMFG_167912,ACTION_BOT,0.5
67914,LDSMFG_167913,ACTION_DIGITAL,0.5
67915,LDSMFG_167914,ACTION_BOT,0.14
67916,LDSMFG_167915,ACTION_HUMAN_CALL,0.43
67917,LDSMFG_167916,ACTION_DIGITAL,0.84
67918,LDSMFG_167917,ACTION_FIELD,0.67
67919,LDSMFG_167918,ACTION_HUMAN_CALL,0.65
67920,LDSMFG_167919,ACTION_BOT,0.5
67921,LDSMFG_167920,ACTION_FIELD,0.41
67922,LDSMFG_167921,ACTION_DIGITAL,0.25
67923,LDSMFG_167922,ACTION_DIGITAL,0.78
67924,LDSMFG_167923,ACTION_FIELD,0.72
67925,LDSMFG_167924,ACTION_BOT,0.45
67926,LDSMFG_167925,ACTION_DIGITAL,0.48
67927,LDSMFG_167926,ACTION_FIELD,0.47
67928,LDSMFG_167927,ACTION_BOT,0.24
