lead_code,call_type,disposition,duration,start_time,agent_id
LDSMFG_146691,HUMAN,NO_ANSWER,137,2025-01-17,AG_101
LDSMFG_178421,HUMAN,NO_ANSWER,285,2025-01-22,AG_134
LDSMFG_186340,HUMAN,BUSY,207,2025-01-06,AG_138
LDSMFG_163560,HUMAN,ANSWERED,266,2025-01-16,AG_146
LDSMFG_143677,HUMAN,NO_ANSWER,101,2025-01-04,AG_123
LDSMFG_147835,HUMAN,NO_ANSWER,71,2025-01-16,AG_127
LDSMFG_171289,HUMAN,NO_ANSWER,47,2025-01-05,AG_141
LDSMFG_180722,HUMAN,ANSWERED,137,2025-01-27,AG_115
LDSMFG_127049,HUMAN,NO_ANSWER,202,2025-01-22,AG_129
LDSMFG_168142,HUMAN,NO_ANSWER,293,2025-01-13,AG_147
LDSMFG_188119,HUMAN,NO_ANSWER,157,2025-01-13,AG_109
LDSMFG_181502,HUMAN,NO_ANSWER,152,2025-01-08,AG_124
LDSMFG_131345,HUMAN,NO_ANSWER,25,2025-01-14,AG_149
LDSMFG_169935,HUMAN,NO_ANSWER,101,2025-01-18,AG_145
LDSMFG_131919,HUMAN,ANSWERED,199,2025-01-03,AG_108
LDSMFG_116222,HUMAN,ANSWERED,43,2025-01-30,AG_135
LDSMFG_122768,HUMAN,BUSY,200,2025-01-04,AG_130
LDSMFG_196612,HUMAN,NO_ANSWER,237,2025-01-23,AG_134
LDSMFG_163978,HUMAN,NO_ANSWER,56,2025-01-15,AG_106
LDSMFG_122814,HUMAN,NO_ANSWER,34,2025-01-11,AG_103
LDSMFG_177293,HUMAN,ANSWERED,261,2025-01-18,AG_111
LDSMFG_185284,HUMAN,NO_ANSWER,233,2025-01-27,AG_118
LDSMFG_172193,HUMAN,NO_ANSWER,276,2025-01-06,AG_112
LDSMFG_136747,HUMAN,ANSWERED,129,2025-01-22,AG_130
LDSMFG_142046,HUMAN,NO_ANSWER,169,2025-01-06,AG_135
LDSMFG_156051,HUMAN,ANSWERED,287,2025-01-02,AG_101
LDSMFG_138986,HUMAN,NO_ANSWER,204,2025-01-08,AG_114
LDSMFG_191469,HUMAN,NO_ANSWER,39,2025-01-10,AG_110
LDSMFG_159507,HUMAN,NO_ANSWER,115,2025-01-28,AG_110
LDSMFG_162122,HUMAN,NO_ANSWER,145,2025-01-19,AG_126
LDSMFG_163357,HUMAN,NO_ANSWER,244,2025-01-07,AG_142
LDSMFG_194259,HUMAN,ANSWERED,196,2025-01-09,AG_128
LDSMFG_168879,HUMAN,NO_ANSWER,89,2025-01-01,AG_126
LDSMFG_187132,HUMAN,NO_ANSWER,195,2025-01-03,AG_149
LDSMFG_127089,HUMAN,NO_ANSWER,216,2025-01-30,AG_146
LDSMFG_118804,HUMAN,NO_ANSWER,174,2025-01-01,AG_109
LDSMFG_100484,HUMAN,BUSY,272,2025-01-26,AG_101
LDSMFG_124723,HUMAN,ANSWERED,185,2025-01-16,AG_121
LDSMFG_174496,HUMAN,ANSWERED,61,2025-01-11,AG_115
LDSMFG_111047,HUMAN,NO_ANSWER,16,2025-01-18,AG_101
LDSMFG_153579,HUMAN,BUSY,236,2025-01-17,AG_119
LDSMFG_178571,HUMAN,NO_ANSWER,194,2025-01-27,AG_119
LDSMFG_134805,HUMAN,ANSWERED,186,2025-01-27,AG_140
LDSMFG_101834,HUMAN,NO_ANSWER,231,2025-01-07,AG_102
LDSMFG_142372,HUMAN,NO_ANSWER,270,2025-01-08,AG_148
LDSMFG_148324,HUMAN,NO_ANSWER,21,2025-01-27,AG_143
LDSMFG_102203,HUMAN,BUSY,0,2025-01-30,AG_120
LDSMFG_159910,HUMAN,NO_ANSWER,49,2025-01-02,AG_108
LDSMFG_124032,HUMAN,NO_ANSWER,160,2025-01-03,AG_115
LDSMFG_192620,HUMAN,ANSWERED,46,2025-01-24,AG_137
LDSMFG_179827,HUMAN,NO_ANSWER,112,2025-01-11,AG_144
LDSMFG_194248,HUMAN,NO_ANSWER,281,2025-01-26,AG_115
LDSMFG_175443,HUMAN,ANSWERED,118,2025-01-14,AG_145
LDSMFG_192104,HUMAN,ANSWERED,168,2025-01-21,AG_148
LDSMFG_172862,HUMAN,ANSWERED,111,2025-01-13,AG_131
LDSMFG_135008,HUMAN,NO_ANSWER,46,2025-01-12,AG_110
LDSMFG_114209,HUMAN,NO_ANSWER,269,2025-01-18,AG_104
LDSMFG_131204,HUMAN,ANSWERED,35,2025-01-14,AG_149
LDSMFG_193524,HUMAN,NO_ANSWER,271,2025-01-26,AG_104
LDSMFG_153882,HUMAN,NO_ANSWER,239,2025-01-11,AG_123
LDSMFG_164957,HUMAN,ANSWERED,84,2025-01-14,AG_111
LDSMFG_130875,HUMAN,NO_ANSWER,106,2025-01-20,AG_120
LDSMFG_124125,HUMAN,NO_ANSWER,208,2025-01-17,AG_139
LDSMFG_101393,HUMAN,NO_ANSWER,0,2025-01-19,AG_100
LDSMFG_153770,HUMAN,ANSWERED,183,2025-01-11,AG_148
LDSMFG_141722,HUMAN,ANSWERED,195,2025-01-13,AG_124
LDSMFG_106630,HUMAN,ANSWERED,133,2025-01-20,AG_149
LDSMFG_109456,HUMAN,NO_ANSWER,233,2025-01-13,AG_124
LDSMFG_120603,HUMAN,ANSWERED,244,2025-01-19,AG_115
LDSMFG_175571,HUMAN,NO_ANSWER,224,2025-01-25,AG_137
LDSMFG_132029,HUMAN,BUSY,83,2025-01-27,AG_108
LDSMFG_129748,HUMAN,ANSWERED,167,2025-01-17,AG_122
LDSMFG_131250,HUMAN,NO_ANSWER,277,2025-01-07,AG_113
LDSMFG_136888,HUMAN,ANSWERED,108,2025-01-16,AG_134
LDSMFG_139340,HUMAN,NO_ANSWER,0,2025-01-06,AG_145
LDSMFG_163402,HUMAN,ANSWERED,105,2025-01-14,AG_138
LDSMFG_185267,HUMAN,ANSWERED,263,2025-01-29,AG_114
LDSMFG_122381,HUMAN,ANSWERED,11,2025-01-23,AG_147
LDSMFG_161949,HUMAN,ANSWERED,131,2025-01-09,AG_136
LDSMFG_175186,HUMAN,ANSWERED,280,2025-01-01,AG_106
LDSMFG_143512,HUMAN,BUSY,144,2025-01-26,AG_107
LDSMFG_108417,HUMAN,NO_ANSWER,96,2025-01-25,AG_149
LDSMFG_160704,HUMAN,ANSWERED,181,2025-01-29,AG_132
LDSMFG_180956,HUMAN,NO_ANSWER,65,2025-01-23,AG_104
LDSMFG_174903,HUMAN,ANSWERED,193,2025-01-21,AG_113
LDSMFG_122922,HUMAN,NO_ANSWER,132,2025-01-21,AG_130
LDSMFG_126295,HUMAN,NO_ANSWER,209,2025-01-10,AG_125
LDSMFG_142983,HUMAN,NO_ANSWER,153,2025-01-06,AG_100
LDSMFG_157989,HUMAN,NO_ANSWER,47,2025-01-29,AG_137
LDSMFG_197424,HUMAN,NO_ANSWER,182,2025-01-01,AG_149
LDSMFG_165814,HUMAN,NO_ANSWER,55,2025-01-27,AG_136
LDSMFG_119128,HUMAN,ANSWERED,67,2025-01-10,AG_117
LDSMFG_114279,HUMAN,NO_ANSWER,9,2025-01-28,AG_128
LDSMFG_145275,HUMAN,NO_ANSWER,168,2025-01-22,AG_119
LDSMFG_127580,HUMAN,ANSWERED,284,2025-01-13,AG_107
LDSMFG_167863,HUMAN,NO_ANSWER,149,2025-01-15,AG_132
LDSMFG_114750,HUMAN,ANSWERED,118,2025-01-03,AG_129
LDSMFG_182965,HUMAN,NO_ANSWER,40,2025-01-08,AG_142
LDSMFG_159429,HUMAN,NO_ANSWER,188,2025-01-21,AG_121
LDSMFG_113344,HUMAN,ANSWERED,132,2025-01-24,AG_116
LDSMFG_165274,HUMAN,NO_ANSWER,174,2025-01-06,AG_144
LDSMFG_194430,HUMAN,NO_ANSWER,204,2025-01-21,AG_139
LDSMFG_146219,HUMAN,NO_ANSWER,65,2025-01-18,AG_120
LDSMFG_160803,HUMAN,NO_ANSWER,217,2025-01-25,AG_147
LDSMFG_155153,HUMAN,NO_ANSWER,248,2025-01-02,AG_141
LDSMFG_136748,HUMAN,NO_ANSWER,36,2025-01-16,AG_134
LDSMFG_142909,HUMAN,BUSY,6,2025-01-23,AG_142
LDSMFG_187996,HUMAN,NO_ANSWER,218,2025-01-17,AG_135
LDSMFG_124149,HUMAN,ANSWERED,254,2025-01-24,AG_111
LDSMFG_146258,HUMAN,NO_ANSWER,147,2025-01-24,AG_142
LDSMFG_127436,HUMAN,ANSWERED,52,2025-01-08,AG_141
LDSMFG_126521,HUMAN,NO_ANSWER,144,2025-01-16,AG_113
LDSMFG_148624,HUMAN,ANSWERED,292,2025-01-20,AG_120
LDSMFG_194932,HUMAN,NO_ANSWER,265,2025-01-10,AG_148
LDSMFG_155492,HUMAN,BUSY,227,2025-01-24,AG_124
LDSMFG_113550,HUMAN,NO_ANSWER,264,2025-01-05,AG_110
LDSMFG_113951,HUMAN,NO_ANSWER,210,2025-01-26,AG_112
LDSMFG_117587,HUMAN,NO_ANSWER,110,2025-01-28,AG_114
LDSMFG_139198,HUMAN,ANSWERED,106,2025-01-07,AG_101
LDSMFG_177499,HUMAN,ANSWERED,259,2025-01-04,AG_116
LDSMFG_160302,HUMAN,ANSWERED,2,2025-01-25,AG_105
LDSMFG_191793,HUMAN,NO_ANSWER,252,2025-01-07,AG_148
LDSMFG_142433,HUMAN,NO_ANSWER,65,2025-01-12,AG_107
LDSMFG_148818,HUMAN,BUSY,36,2025-01-26,AG_111
LDSMFG_158166,HUMAN,ANSWERED,244,2025-01-23,AG_146
LDSMFG_183866,HUMAN,ANSWERED,93,2025-01-12,AG_112
LDSMFG_113918,HUMAN,NO_ANSWER,285,2025-01-11,AG_127
LDSMFG_158133,HUMAN,ANSWERED,64,2025-01-20,AG_110
LDSMFG_112753,HUMAN,ANSWERED,185,2025-01-26,AG_144
LDSMFG_177792,HUMAN,NO_ANSWER,15,2025-01-16,AG_101
LDSMFG_168028,HUMAN,NO_ANSWER,191,2025-01-13,AG_145
LDSMFG_194355,HUMAN,NO_ANSWER,44,2025-01-15,AG_143
LDSMFG_119616,HUMAN,NO_ANSWER,178,2025-01-24,AG_137
LDSMFG_117482,HUMAN,NO_ANSWER,289,2025-01-10,AG_129
LDSMFG_164910,HUMAN,NO_ANSWER,113,2025-01-18,AG_122
LDSMFG_140536,HUMAN,NO_ANSWER,157,2025-01-03,AG_115
LDSMFG_177202,HUMAN,NO_ANSWER,15,2025-01-15,AG_133
LDSMFG_195184,HUMAN,ANSWERED,99,2025-01-24,AG_117
LDSMFG_100209,HUMAN,BUSY,222,2025-01-05,AG_115
LDSMFG_163687,HUMAN,NO_ANSWER,87,2025-01-25,AG_128
LDSMFG_167193,HUMAN,ANSWERED,250,2025-01-14,AG_105
LDSMFG_115900,HUMAN,NO_ANSWER,203,2025-01-16,AG_132
LDSMFG_184857,HUMAN,ANSWERED,226,2025-01-24,AG_120
LDSMFG_160285,HUMAN,NO_ANSWER,247,2025-01-02,AG_133
LDSMFG_181366,HUMAN,NO_ANSWER,93,2025-01-05,AG_126
LDSMFG_196290,HUMAN,ANSWERED,149,2025-01-12,AG_133
LDSMFG_166708,HUMAN,NO_ANSWER,164,2025-01-19,AG_124
LDSMFG_121737,HUMAN,NO_ANSWER,69,2025-01-09,AG_116
LDSMFG_199977,HUMAN,NO_ANSWER,137,2025-01-17,AG_118
LDSMFG_164994,HUMAN,ANSWERED,133,2025-01-02,AG_130
LDSMFG_198043,HUMAN,NO_ANSWER,59,2025-01-19,AG_122
LDSMFG_154928,HUMAN,NO_ANSWER,10,2025-01-28,AG_146
LDSMFG_132324,HUMAN,ANSWERED,67,2025-01-18,AG_133
LDSMFG_138460,HUMAN,NO_ANSWER,186,2025-01-28,AG_105
LDSMFG_172625,HUMAN,NO_ANSWER,273,2025-01-24,AG_137
LDSMFG_173315,HUMAN,ANSWERED,213,2025-01-23,AG_135
LDSMFG_157262,HUMAN,NO_ANSWER,19,2025-01-26,AG_106
LDSMFG_192675,HUMAN,ANSWERED,81,2025-01-10,AG_143
LDSMFG_173394,HUMAN,NO_ANSWER,10,2025-01-16,AG_119
LDSMFG_134577,HUMAN,ANSWERED,27,2025-01-13,AG_116
LDSMFG_110533,HUMAN,ANSWERED,128,2025-01-12,AG_137
LDSMFG_187576,HUMAN,ANSWERED,296,2025-01-02,AG_123
LDSMFG_180844,HUMAN,NO_ANSWER,207,2025-01-05,AG_111
LDSMFG_140866,HUMAN,NO_ANSWER,109,2025-01-26,AG_144
LDSMFG_150847,HUMAN,NO_ANSWER,37,2025-01-29,AG_113
LDSMFG_124111,HUMAN,ANSWERED,202,2025-01-23,AG_149
LDSMFG_180971,HUMAN,NO_ANSWER,14,2025-01-27,AG_103
LDSMFG_167382,HUMAN,ANSWERED,272,2025-01-06,AG_103
LDSMFG_104719,HUMAN,NO_ANSWER,103,2025-01-29,AG_133
LDSMFG_158861,HUMAN,NO_ANSWER,70,2025-01-01,AG_105
LDSMFG_121129,HUMAN,NO_ANSWER,35,2025-01-25,AG_142
LDSMFG_187196,HUMAN,NO_ANSWER,58,2025-01-12,AG_124
LDSMFG_115648,HUMAN,ANSWERED,290,2025-01-30,AG_122
LDSMFG_197542,HUMAN,NO_ANSWER,168,2025-01-09,AG_110
LDSMFG_171652,HUMAN,NO_ANSWER,117,2025-01-16,AG_123
LDSMFG_171832,HUMAN,NO_ANSWER,124,2025-01-02,AG_100
LDSMFG_117938,HUMAN,NO_ANSWER,110,2025-01-22,AG_130
LDSMFG_141259,HUMAN,NO_ANSWER,102,2025-01-04,AG_118
LDSMFG_172328,HUMAN,NO_ANSWER,218,2025-01-22,AG_149
LDSMFG_191607,HUMAN,NO_ANSWER,180,2025-01-01,AG_143
LDSMFG_191837,HUMAN,ANSWERED,25,2025-01-23,AG_111
LDSMFG_177212,HUMAN,NO_ANSWER,61,2025-01-24,AG_122
LDSMFG_117216,HUMAN,ANSWERED,253,2025-01-10,AG_145
LDSMFG_173655,HUMAN,ANSWERED,244,2025-01-24,AG_136
LDSMFG_161124,HUMAN,NO_ANSWER,159,2025-01-11,AG_136
LDSMFG_131835,HUMAN,NO_ANSWER,266,2025-01-30,AG_142
LDSMFG_170140,HUMAN,NO_ANSWER,1,2025-01-13,AG_103
LDSMFG_144060,HUMAN,BUSY,7,2025-01-18,AG_136
LDSMFG_177711,HUMAN,NO_ANSWER,81,2025-01-24,AG_128
LDSMFG_161923,HUMAN,BUSY,98,2025-01-04,AG_115
LDSMFG_154223,HUMAN,ANSWERED,26,2025-01-24,AG_136
LDSMFG_143928,HUMAN,NO_ANSWER,186,2025-01-29,AG_143
LDSMFG_116014,HUMAN,NO_ANSWER,190,2025-01-10,AG_146
LDSMFG_149053,HUMAN,NO_ANSWER,73,2025-01-17,AG_148
LDSMFG_120171,HUMAN,ANSWERED,148,2025-01-01,AG_133
LDSMFG_163325,HUMAN,NO_ANSWER,39,2025-01-01,AG_101
LDSMFG_138589,HUMAN,NO_ANSWER,176,2025-01-29,AG_108
LDSMFG_191903,HUMAN,ANSWERED,106,2025-01-05,AG_121
LDSMFG_128175,HUMAN,NO_ANSWER,34,2025-01-13,AG_146
LDSMFG_111323,HUMAN,NO_ANSWER,171,2025-01-05,AG_121
LDSMFG_168497,HUMAN,NO_ANSWER,87,2025-01-28,AG_101
LDSMFG_190356,HUMAN,NO_ANSWER,22,2025-01-26,AG_139
LDSMFG_190822,HUMAN,NO_ANSWER,142,2025-01-05,AG_137
LDSMFG_152947,HUMAN,NO_ANSWER,76,2025-01-27,AG_113
LDSMFG_105301,HUMAN,NO_ANSWER,122,2025-01-27,AG_110
LDSMFG_167930,HUMAN,NO_ANSWER,47,2025-01-27,AG_138
LDSMFG_143552,HUMAN,NO_ANSWER,155,2025-01-16,AG_119
LDSMFG_107877,HUMAN,ANSWERED,190,2025-01-02,AG_101
LDSMFG_111906,HUMAN,NO_ANSWER,54,2025-01-02,AG_100
LDSMFG_170141,HUMAN,BUSY,68,2025-01-07,AG_143
LDSMFG_142158,HUMAN,NO_ANSWER,154,2025-01-20,AG_131
LDSMFG_116413,HUMAN,NO_ANSWER,103,2025-01-13,AG_128
LDSMFG_163585,HUMAN,ANSWERED,67,2025-01-30,AG_111
LDSMFG_198948,HUMAN,NO_ANSWER,248,2025-01-26,AG_102
LDSMFG_131112,HUMAN,BUSY,218,2025-01-10,AG_146
LDSMFG_134036,HUMAN,NO_ANSWER,236,2025-01-15,AG_121
LDSMFG_160388,HUMAN,NO_ANSWER,65,2025-01-02,AG_111
LDSMFG_151459,HUMAN,NO_ANSWER,63,2025-01-18,AG_130
LDSMFG_188953,HUMAN,ANSWERED,49,2025-01-15,AG_121
LDSMFG_193658,HUMAN,NO_ANSWER,115,2025-01-19,AG_142
LDSMFG_133351,HUMAN,ANSWERED,113,2025-01-03,AG_106
LDSMFG_146303,HUMAN,NO_ANSWER,70,2025-01-20,AG_106
LDSMFG_109799,HUMAN,NO_ANSWER,185,2025-01-13,AG_127
LDSMFG_179362,HUMAN,ANSWERED,1,2025-01-03,AG_125
LDSMFG_145887,HUMAN,ANSWERED,277,2025-01-20,AG_140
LDSMFG_193824,HUMAN,ANSWERED,21,2025-01-27,AG_112
LDSMFG_103152,HUMAN,ANSWERED,160,2025-01-27,AG_127
LDSMFG_167184,HUMAN,NO_ANSWER,205,2025-01-09,AG_116
LDSMFG_161662,HUMAN,ANSWERED,6,2025-01-08,AG_148
LDSMFG_128239,HUMAN,NO_ANSWER,49,2025-01-24,AG_103
LDSMFG_111217,HUMAN,BUSY,257,2025-01-14,AG_128
LDSMFG_163740,HUMAN,NO_ANSWER,189,2025-01-29,AG_107
LDSMFG_161496,HUMAN,NO_ANSWER,81,2025-01-09,AG_138
LDSMFG_182006,HUMAN,NO_ANSWER,26,2025-01-02,AG_109
LDSMFG_108706,HUMAN,ANSWERED,129,2025-01-25,AG_148
LDSMFG_146304,HUMAN,NO_ANSWER,36,2025-01-05,AG_114
LDSMFG_180747,HUMAN,ANSWERED,277,2025-01-07,AG_136
LDSMFG_128269,HUMAN,NO_ANSWER,171,2025-01-30,AG_125
LDSMFG_155522,HUMAN,NO_ANSWER,5,2025-01-22,AG_108
LDSMFG_195112,HUMAN,NO_ANSWER,293,2025-01-06,AG_110
LDSMFG_111635,HUMAN,NO_ANSWER,102,2025-01-26,AG_133
LDSMFG_193374,HUMAN,ANSWERED,22,2025-01-22,AG_149
LDSMFG_161242,HUMAN,NO_ANSWER,241,2025-01-11,AG_135
LDSMFG_142792,HUMAN,ANSWERED,261,2025-01-12,AG_125
LDSMFG_180927,HUMAN,NO_ANSWER,282,2025-01-28,AG_145
LDSMFG_120942,HUMAN,ANSWERED,291,2025-01-16,AG_141
LDSMFG_190234,HUMAN,NO_ANSWER,180,2025-01-29,AG_123
LDSMFG_172964,HUMAN,NO_ANSWER,85,2025-01-14,AG_112
LDSMFG_197541,HUMAN,NO_ANSWER,193,2025-01-01,AG_143
LDSMFG_101281,HUMAN,NO_ANSWER,3,2025-01-14,AG_137
LDSMFG_145763,HUMAN,NO_ANSWER,88,2025-01-26,AG_105
LDSMFG_147667,HUMAN,ANSWERED,235,2025-01-24,AG_125
LDSMFG_145759,HUMAN,NO_ANSWER,25,2025-01-02,AG_103
LDSMFG_150888,HUMAN,NO_ANSWER,211,2025-01-26,AG_103
LDSMFG_192119,HUMAN,ANSWERED,126,2025-01-26,AG_110
LDSMFG_187688,HUMAN,NO_ANSWER,220,2025-01-15,AG_112
LDSMFG_127705,HUMAN,ANSWERED,88,2025-01-02,AG_126
LDSMFG_171664,HUMAN,BUSY,259,2025-01-20,AG_136
LDSMFG_153933,HUMAN,ANSWERED,163,2025-01-25,AG_110
LDSMFG_141428,HUMAN,ANSWERED,234,2025-01-19,AG_100
LDSMFG_136319,HUMAN,NO_ANSWER,270,2025-01-17,AG_128
LDSMFG_171285,HUMAN,ANSWERED,287,2025-01-24,AG_109
LDSMFG_105981,HUMAN,NO_ANSWER,87,2025-01-12,AG_147
LDSMFG_183753,HUMAN,NO_ANSWER,187,2025-01-27,AG_113
LDSMFG_183560,HUMAN,ANSWERED,4,2025-01-30,AG_137
LDSMFG_101432,HUMAN,ANSWERED,85,2025-01-24,AG_114
LDSMFG_123118,HUMAN,NO_ANSWER,63,2025-01-13,AG_120
LDSMFG_119334,HUMAN,ANSWERED,63,2025-01-20,AG_145
LDSMFG_147145,HUMAN,ANSWERED,90,2025-01-06,AG_137
LDSMFG_177159,HUMAN,BUSY,28,2025-01-02,AG_115
LDSMFG_140874,HUMAN,NO_ANSWER,298,2025-01-06,AG_144
LDSMFG_195059,HUMAN,NO_ANSWER,152,2025-01-16,AG_139
LDSMFG_121327,HUMAN,ANSWERED,228,2025-01-09,AG_149
LDSMFG_198536,HUMAN,NO_ANSWER,270,2025-01-10,AG_125
LDSMFG_142318,HUMAN,NO_ANSWER,70,2025-01-08,AG_134
LDSMFG_146766,HUMAN,ANSWERED,254,2025-01-04,AG_137
LDSMFG_145831,HUMAN,ANSWERED,48,2025-01-30,AG_107
LDSMFG_165207,HUMAN,NO_ANSWER,109,2025-01-15,AG_118
LDSMFG_194889,HUMAN,NO_ANSWER,277,2025-01-04,AG_143
LDSMFG_154755,HUMAN,BUSY,234,2025-01-08,AG_101
LDSMFG_120469,HUMAN,ANSWERED,68,2025-01-15,AG_142
LDSMFG_186051,HUMAN,BUSY,119,2025-01-10,AG_108
LDSMFG_114132,HUMAN,BUSY,168,2025-01-04,AG_136
LDSMFG_148648,HUMAN,NO_ANSWER,240,2025-01-10,AG_101
LDSMFG_151407,HUMAN,NO_ANSWER,233,2025-01-21,AG_108
LDSMFG_153960,HUMAN,ANSWERED,150,2025-01-07,AG_100
LDSMFG_140393,HUMAN,NO_ANSWER,152,2025-01-05,AG_139
LDSMFG_149142,HUMAN,BUSY,210,2025-01-01,AG_118
LDSMFG_193864,HUMAN,BUSY,176,2025-01-06,AG_136
LDSMFG_115996,HUMAN,NO_ANSWER,272,2025-01-17,AG_106
LDSMFG_145914,HUMAN,NO_ANSWER,71,2025-01-23,AG_107
LDSMFG_160208,HUMAN,ANSWERED,175,2025-01-17,AG_126
LDSMFG_110630,HUMAN,NO_ANSWER,283,2025-01-24,AG_128
LDSMFG_147013,HUMAN,NO_ANSWER,222,2025-01-11,AG_102
LDSMFG_199762,HUMAN,ANSWERED,246,2025-01-16,AG_116
LDSMFG_174871,HUMAN,ANSWERED,196,2025-01-04,AG_143
LDSMFG_186015,HUMAN,ANSWERED,168,2025-01-03,AG_108
LDSMFG_103500,HUMAN,BUSY,214,2025-01-27,AG_113
LDSMFG_149461,HUMAN,ANSWERED,5,2025-01-02,AG_119
LDSMFG_166465,HUMAN,NO_ANSWER,197,2025-01-18,AG_133
LDSMFG_162596,HUMAN,NO_ANSWER,95,2025-01-15,AG_132
LDSMFG_151195,HUMAN,NO_ANSWER,118,2025-01-23,AG_124
LDSMFG_122150,HUMAN,BUSY,173,2025-01-30,AG_101
LDSMFG_161707,HUMAN,ANSWERED,286,2025-01-11,AG_115
LDSMFG_187238,HUMAN,NO_ANSWER,167,2025-01-17,AG_103
LDSMFG_176330,HUMAN,NO_ANSWER,22,2025-01-02,AG_135
LDSMFG_173804,HUMAN,BUSY,206,2025-01-22,AG_126
LDSMFG_120713,HUMAN,NO_ANSWER,52,2025-01-02,AG_104
LDSMFG_186839,HUMAN,NO_ANSWER,287,2025-01-21,AG_148
LDSMFG_136153,HUMAN,NO_ANSWER,82,2025-01-21,AG_133
LDSMFG_195991,HUMAN,NO_ANSWER,124,2025-01-14,AG_111
LDSMFG_130989,HUMAN,NO_ANSWER,110,2025-01-24,AG_127
LDSMFG_114662,HUMAN,NO_ANSWER,244,2025-01-23,AG_122
LDSMFG_109612,HUMAN,NO_ANSWER,30,2025-01-12,AG_135
LDSMFG_139259,HUMAN,NO_ANSWER,279,2025-01-08,AG_138
LDSMFG_168641,HUMAN,ANSWERED,227,2025-01-29,AG_104
LDSMFG_147767,HUMAN,NO_ANSWER,137,2025-01-05,AG_127
LDSMFG_190586,HUMAN,NO_ANSWER,126,2025-01-03,AG_145
LDSMFG_112086,HUMAN,ANSWERED,234,2025-01-17,AG_132
LDSMFG_161024,HUMAN,NO_ANSWER,199,2025-01-07,AG_120
LDSMFG_120959,HUMAN,ANSWERED,8,2025-01-07,AG_105
LDSMFG_147143,HUMAN,ANSWERED,84,2025-01-06,AG_111
LDSMFG_101613,HUMAN,NO_ANSWER,58,2025-01-03,AG_139
LDSMFG_115237,HUMAN,NO_ANSWER,231,2025-01-08,AG_120
LDSMFG_188528,HUMAN,ANSWERED,257,2025-01-08,AG_141
LDSMFG_129874,HUMAN,NO_ANSWER,102,2025-01-26,AG_106
LDSMFG_137521,HUMAN,ANSWERED,71,2025-01-30,AG_108
LDSMFG_130367,HUMAN,NO_ANSWER,218,2025-01-25,AG_134
LDSMFG_154055,HUMAN,NO_ANSWER,264,2025-01-05,AG_119
LDSMFG_187106,HUMAN,ANSWERED,63,2025-01-12,AG_141
LDSMFG_123023,HUMAN,NO_ANSWER,19,2025-01-18,AG_115
LDSMFG_146884,HUMAN,NO_ANSWER,298,2025-01-25,AG_124
LDSMFG_148635,HUMAN,NO_ANSWER,57,2025-01-29,AG_136
LDSMFG_108430,HUMAN,NO_ANSWER,252,2025-01-03,AG_138
LDSMFG_155574,HUMAN,NO_ANSWER,53,2025-01-14,AG_139
LDSMFG_157220,HUMAN,NO_ANSWER,175,2025-01-26,AG_137
LDSMFG_130574,HUMAN,NO_ANSWER,147,2025-01-01,AG_132
LDSMFG_198792,HUMAN,NO_ANSWER,204,2025-01-30,AG_148
LDSMFG_117253,HUMAN,NO_ANSWER,65,2025-01-10,AG_137
LDSMFG_183519,HUMAN,ANSWERED,274,2025-01-04,AG_137
LDSMFG_180203,HUMAN,ANSWERED,247,2025-01-20,AG_107
LDSMFG_146868,HUMAN,BUSY,2,2025-01-17,AG_117
LDSMFG_156385,HUMAN,NO_ANSWER,224,2025-01-25,AG_111
LDSMFG_184537,HUMAN,NO_ANSWER,67,2025-01-27,AG_139
LDSMFG_124200,HUMAN,NO_ANSWER,257,2025-01-17,AG_139
LDSMFG_173999,HUMAN,NO_ANSWER,172,2025-01-24,AG_139
LDSMFG_184670,HUMAN,ANSWERED,245,2025-01-17,AG_149
LDSMFG_150498,HUMAN,NO_ANSWER,163,2025-01-21,AG_137
LDSMFG_162001,HUMAN,NO_ANSWER,293,2025-01-22,AG_105
LDSMFG_104778,HUMAN,NO_ANSWER,61,2025-01-28,AG_138
LDSMFG_123296,HUMAN,NO_ANSWER,158,2025-01-06,AG_114
LDSMFG_141885,HUMAN,NO_ANSWER,192,2025-01-01,AG_119
LDSMFG_127048,HUMAN,ANSWERED,97,2025-01-07,AG_116
LDSMFG_181081,HUMAN,ANSWERED,16,2025-01-20,AG_134
LDSMFG_177891,HUMAN,NO_ANSWER,134,2025-01-29,AG_106
LDSMFG_160232,HUMAN,ANSWERED,111,2025-01-19,AG_103
LDSMFG_119417,HUMAN,NO_ANSWER,262,2025-01-01,AG_129
LDSMFG_165752,HUMAN,ANSWERED,113,2025-01-16,AG_143
LDSMFG_196331,HUMAN,NO_ANSWER,286,2025-01-26,AG_101
LDSMFG_173148,HUMAN,ANSWERED,186,2025-01-30,AG_108
LDSMFG_153794,HUMAN,NO_ANSWER,95,2025-01-20,AG_139
LDSMFG_173732,HUMAN,NO_ANSWER,211,2025-01-09,AG_138
LDSMFG_153618,HUMAN,NO_ANSWER,45,2025-01-24,AG_141
LDSMFG_124808,HUMAN,NO_ANSWER,171,2025-01-25,AG_133
LDSMFG_188856,HUMAN,NO_ANSWER,261,2025-01-19,AG_136
LDSMFG_115438,HUMAN,NO_ANSWER,92,2025-01-26,AG_124
LDSMFG_176782,HUMAN,BUSY,14,2025-01-28,AG_133
